title,url,publishedDate,dateObject
Call to protest at defecting MLAs’ homes,https://www.thehindu.com/todays-paper/tp-national/tp-telangana/call-to-protest-at-defecting-mlas-homes/article26629921.ece,25 Mar 2019,2019-03-25 00:00:00
Maoist posters surface,https://www.thehindu.com/todays-paper/tp-national/tp-telangana/maoist-posters-surface/article26629932.ece,25 Mar 2019,2019-03-25 00:00:00
Bhikshamaiah quits Cong.,https://www.thehindu.com/todays-paper/tp-national/tp-telangana/bhikshamaiah-quits-cong/article26629936.ece,25 Mar 2019,2019-03-25 00:00:00
Twelve years later,https://www.thehindu.com/todays-paper/tp-opinion/twelve-years-later/article26629323.ece,25 Mar 2019,2019-03-25 00:00:00
Indian-origin Labour MP faces vote of no-confidence,https://www.thehindu.com/todays-paper/tp-international/indian-origin-labour-mp-faces-vote-of-no-confidence/article26629346.ece,25 Mar 2019,2019-03-25 00:00:00
It will be an uphill task for BJP to repeat its 2014 show,https://www.thehindu.com/todays-paper/tp-national/it-will-be-an-uphill-task-for-bjp-to-repeat-its-2014-show/article26629398.ece,25 Mar 2019,2019-03-25 00:00:00
"India, Pakistan row over Hindu sisters’ abduction",https://www.thehindu.com/todays-paper/india-pakistan-row-over-hindu-sisters-abduction/article26629490.ece,25 Mar 2019,2019-03-25 00:00:00
Heir to stay: dynasty politics is hard to beat in Tamil Nadu,https://www.thehindu.com/todays-paper/tp-national/heir-to-stay-dynasty-politics-is-hard-to-beat-in-tamil-nadu/article26629391.ece,25 Mar 2019,2019-03-25 00:00:00
"Congress fields Karti in Sivaganga, Sudarshana Nachiappan protests",https://www.thehindu.com/elections/lok-sabha-2019/uproar-in-tn-congress-over-choice-of-karti-chidambaram/article26627522.ece,24 Mar 2019,2019-03-24 00:00:00
"Pulwama attack meant for political gains, says Vaiko",https://www.thehindu.com/news/cities/Madurai/pulwama-attack-meant-for-political-gains-says-vaiko/article26627317.ece,24 Mar 2019,2019-03-24 00:00:00
Indian-origin Labour MP Virendra Sharma faces vote of no-confidence,https://www.thehindu.com/news/international/indian-origin-labour-mp-virendra-sharma-faces-vote-of-no-confidence/article26627178.ece,24 Mar 2019,2019-03-24 00:00:00
Lankan navy arrests nine fishermen,https://www.thehindu.com/news/cities/Madurai/lankan-navy-arrests-nine-fishermen-ramanathapuram/article26626899.ece,24 Mar 2019,2019-03-24 00:00:00
"In Jammu and Kashmir, it will be an uphill task for BJP to repeat 2014 show",https://www.thehindu.com/elections/lok-sabha-2019/in-jammu-and-kashmir-it-will-be-an-uphill-task-for-bjp-to-repeat-2014-show/article26626435.ece,24 Mar 2019,2019-03-24 00:00:00
Congress replaces candidate in Maharashtra’s Chandrapur constituency,https://www.thehindu.com/elections/lok-sabha-2019/congress-replaces-candidate-in-maharashtras-chandrapur-cosntituency/article26625754.ece,24 Mar 2019,2019-03-24 00:00:00
"Sushma asks report on abduction of Hindu sisters in Sindh, Pakistan retorts",https://www.thehindu.com/news/international/swaraj-seeks-report-into-kidnapping-of-2-hindu-girls-in-pakistans-sindh-province/article26624622.ece,24 Mar 2019,2019-03-24 00:00:00
Hundreds of thousands march in London to demand new Brexit referendum,https://www.thehindu.com/news/international/hundreds-of-thousands-march-in-london-to-demand-new-brexit-referendum/article26624488.ece,24 Mar 2019,2019-03-24 00:00:00
Protest march against ‘hazardous’ Okhla plant,https://www.thehindu.com/news/cities/Delhi/protest-march-against-hazardous-okhla-plant/article26622801.ece,24 Mar 2019,2019-03-24 00:00:00
Mango growers pin their hopes on Ugadi rain for good yield,https://www.thehindu.com/news/cities/bangalore/mango-growers-pin-their-hopes-on-ugadi-rain-for-good-yield/article26622460.ece,24 Mar 2019,2019-03-24 00:00:00
INTUC seeks Congress Vizag LS ticket for its leader,https://www.thehindu.com/news/cities/Visakhapatnam/intuc-seeks-congress-vizag-ls-ticket-for-its-leader/article26622128.ece,24 Mar 2019,2019-03-24 00:00:00
Balineni convicted during SCS struggle,https://www.thehindu.com/news/national/andhra-pradesh/balineni-convicted-during-scs-struggle/article26621966.ece,24 Mar 2019,2019-03-24 00:00:00
Gravel spill: villagers lay siege to lorries,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/gravel-spill-villagers-lay-siege-to-lorries/article26623746.ece,24 Mar 2019,2019-03-24 00:00:00
Relatives allege foul play in woman’s death,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/relatives-allege-foul-play-in-womans-death/article26623752.ece,24 Mar 2019,2019-03-24 00:00:00
Corpn. Secretary to probe allegation against NGO,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/corpn-secretary-to-probe-allegation-against-ngo/article26623887.ece,24 Mar 2019,2019-03-24 00:00:00
Vaiko moves HC against reopening Sterlite plant,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/vaiko-moves-hc-against-reopening-sterlite-plant/article26623982.ece,24 Mar 2019,2019-03-24 00:00:00
Bhovis protest against BJP not giving ticket to community,https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/bhovis-protest-against-bjp-not-giving-ticket-to-community/article26623770.ece,24 Mar 2019,2019-03-24 00:00:00
Stone thrown at actor Darshan’s house,https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/stone-thrown-at-darshans-house/article26623553.ece,24 Mar 2019,2019-03-24 00:00:00
Protesting SSC candidates get support,https://www.thehindu.com/todays-paper/tp-national/tp-otherstates/protesting-ssc-candidates-get-support/article26623677.ece,24 Mar 2019,2019-03-24 00:00:00
Church row once again spills into the open,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/kerala-church-row-once-again-spills-into-the-open/article26623598.ece,24 Mar 2019,2019-03-24 00:00:00
"Paris, March 23, 2019 (AFP) -",https://www.thehindu.com/todays-paper/tp-international/paris-march-23-2019-afp/article26623335.ece,24 Mar 2019,2019-03-24 00:00:00
Farmers in Karimnagar to file nominations en masse,https://www.thehindu.com/todays-paper/tp-national/tp-telangana/farmers-in-karimnagar-to-file-nominations-en-masse/article26624261.ece,24 Mar 2019,2019-03-24 00:00:00
To tell the ‘real story’ of the East End women,https://www.thehindu.com/news/international/to-tell-the-real-story-of-the-east-end-women/article26620211.ece,23 Mar 2019,2019-03-23 00:00:00
A meeting in prison that kicked up a storm,https://www.thehindu.com/news/international/a-meeting-in-prison-that-kicked-up-a-storm/article26620153.ece,23 Mar 2019,2019-03-23 00:00:00
